Won Hand,Trials,Reward
12078,30520,11846
12081,30530,11840
12082,30540,11822
12086,30550,11829
12088,30560,11815
12090,30570,11797
12094,30580,11808
12096,30590,11787
12100,30600,11788
12103,30610,11781
12105,30620,11769
12107,30630,11745
12113,30640,11779
12117,30650,11792
12122,30660,11821
12128,30670,11855
12129,30680,11824
12135,30690,11841
12139,30700,11846
12141,30710,11826
12144,30720,11824
12146,30730,11807
12151,30740,11816
12155,30750,11821
12158,30760,11808
12163,30770,11830
12166,30780,11823
12169,30790,11821
12172,30800,11824
12175,30810,11822
12179,30820,11826
12182,30830,11816
12186,30840,11828
12190,30850,11828
12194,30860,11838
12197,30870,11827
12201,30880,11830
12205,30890,11836
12211,30900,11858
12214,30910,11852
12220,30920,11875
12225,30930,11894
12231,30940,11921
12235,30950,11929
12239,30960,11931
12242,30970,11918
12249,30980,11945
12252,30990,11943
12257,31000,11954
12262,31010,11965
12266,31020,11971
12272,31030,11995
12277,31040,12017
12278,31050,11997
12279,31060,11966
12282,31070,11952
12286,31080,11952
12289,31090,11943
12293,31100,11958
12297,31110,11970
12302,31120,11976
12310,31130,12023
12313,31140,12028
12314,31150,12015
12319,31160,12023
12325,31170,12047
12330,31180,12066
12335,31190,12088
12341,31200,12111
12347,31210,12143
12352,31220,12148
12356,31230,12160
12358,31240,12149
12362,31250,12153
12368,31260,12179
12371,31270,12185
12377,31280,12211
12381,31290,12222
12389,31300,12269
12390,31310,12242
12394,31320,12244
12398,31330,12242
12401,31340,12230
12405,31350,12247
12409,31360,12249
12411,31370,12229
12418,31380,12271
12422,31390,12275
12427,31400,12290
12431,31410,12300
12435,31420,12304
12438,31430,12289
12442,31440,12284
12445,31450,12276
12449,31460,12277
12454,31470,12292
12459,31480,12307
12462,31490,12302
12467,31500,12323
12470,31510,12333
12476,31520,12351
12480,31530,12354
12484,31540,12357
12485,31550,12336
12488,31560,12324
12492,31570,12334
12496,31580,12337
12500,31590,12346
12505,31600,12363
12508,31610,12351
12515,31620,12388
12518,31630,12384
12520,31640,12373
12524,31650,12382
12529,31660,12390
12532,31670,12399
12533,31680,12376
12536,31690,12369
12541,31700,12381
12544,31710,12369
12547,31720,12355
12554,31730,12385
12561,31740,12432
12563,31750,12415
12567,31760,12422
12569,31770,12395
12574,31780,12403
12576,31790,12393
12581,31800,12402
12584,31810,12402
12588,31820,12411
12593,31830,12422
12598,31840,12437
12603,31850,12446
12607,31860,12450
12612,31870,12472
12616,31880,12481
12621,31890,12492
12628,31900,12526
12630,31910,12508
12633,31920,12496
12636,31930,12488
12638,31940,12467
12640,31950,12449
12644,31960,12456
12647,31970,12455
12650,31980,12443
12654,31990,12442
12658,32000,12443
12661,32010,12430
12665,32020,12431
12669,32030,12439
12673,32040,12451
12677,32050,12456
12681,32060,12455
12686,32070,12465
12693,32080,12505
12699,32090,12529
12703,32100,12537
12707,32110,12546
12713,32120,12565
12718,32130,12574
12721,32140,12562
12725,32150,12557
12729,32160,12562
12731,32170,12539
12735,32180,12543
12741,32190,12560
12746,32200,12585
12750,32210,12586
12752,32220,12563
12756,32230,12564
12760,32240,12567
12765,32250,12577
12770,32260,12587
12773,32270,12582
12778,32280,12603
12780,32290,12593
12784,32300,12594
12788,32310,12595
12793,32320,12612
12796,32330,12608
12798,32340,12589
12801,32350,12586
12804,32360,12569
12808,32370,12579
12813,32380,12594
12815,32390,12588
12818,32400,12594
12823,32410,12613
12828,32420,12624
12833,32430,12647
12836,32440,12640
12839,32450,12627
12845,32460,12647
12851,32470,12675
12856,32480,12699
12861,32490,12716
12864,32500,12721
12870,32510,12746
12875,32520,12762
12881,32530,12790
12885,32540,12799
12888,32550,12792
12890,32560,12768
12894,32570,12780
12895,32580,12752
12899,32590,12763
12902,32600,12763
12906,32610,12768
12910,32620,12767
12913,32630,12762
12916,32640,12756
12919,32650,12750
12921,32660,12725
12928,32670,12765
12931,32680,12752
12935,32690,12756
12939,32700,12773
12942,32710,12763
12949,32720,12795
12953,32730,12796
12957,32740,12801
12962,32750,12809
12967,32760,12823
12969,32770,12799
12975,32780,12820
12980,32790,12842
12985,32800,12856
12989,32810,12853
12993,32820,12857
12996,32830,12860
12998,32840,12851
13003,32850,12859
13008,32860,12871
13015,32870,12906
13016,32880,12878
13023,32890,12910
13028,32900,12925
13030,32910,12901
13035,32920,12913
13040,32930,12920
13042,32940,12906
13044,32950,12892
13048,32960,12895
13051,32970,12890
13054,32980,12882
13059,32990,12894
13065,33000,12924
13071,33010,12950
13073,33020,12934
13079,33030,12959
13082,33040,12951
13087,33050,12967
13091,33060,12969
13095,33070,12974
13098,33080,12969
13102,33090,12972
13105,33100,12969
13108,33110,12960
13113,33120,12982
13118,33130,12997
13120,33140,12974
13123,33150,12964
13128,33160,12985
13131,33170,12973
13134,33180,12962
13137,33190,12952
13143,33200,12974
13145,33210,12967
13151,33220,12995
13160,33230,13051
13165,33240,13066
13169,33250,13071
13174,33260,13087
13176,33270,13065
13180,33280,13074
13185,33290,13085
13189,33300,13085
13194,33310,13110
13198,33320,13115
13205,33330,13147
13211,33340,13174
13213,33350,13157
13216,33360,13148
13222,33370,13176
13228,33380,13202
13231,33390,13202
13233,33400,13183
13237,33410,13188
13244,33420,13225
13247,33430,13224
13250,33440,13231
13252,33450,13210
13255,33460,13211
13258,33470,13202
13260,33480,13178
13266,33490,13200
13270,33500,13217
13271,33510,13195
13276,33520,13204
13280,33530,13207
13283,33540,13198
13288,33550,13206
13291,33560,13194
13298,33570,13228
13301,33580,13226
13306,33590,13237
13309,33600,13234
13314,33610,13248
13317,33620,13239
13322,33630,13250
13326,33640,13258
13330,33650,13264
13332,33660,13254
13334,33670,13241
13339,33680,13258
13341,33690,13241
13343,33700,13232
13347,33710,13231
13352,33720,13242
13358,33730,13262
13361,33740,13254
13363,33750,13243
13368,33760,13263
13371,33770,13248
13377,33780,13269
13383,33790,13307
13389,33800,13342
13393,33810,13366
13395,33820,13346
13399,33830,13346
13403,33840,13343
13407,33850,13355
13413,33860,13385
13417,33870,13385
13421,33880,13383
13426,33890,13394
13429,33900,13382
13432,33910,13371
13434,33920,13361
13438,33930,13361
13444,33940,13390
13450,33950,13408
13454,33960,13411
13459,33970,13419
13461,33980,13394
13462,33990,13357
13464,34000,13338
13468,34010,13348
13471,34020,13342
13476,34030,13351
13479,34040,13353
13482,34050,13364
13488,34060,13395
13493,34070,13411
13496,34080,13406
13497,34090,13394
13502,34100,13424
13506,34110,13424
13511,34120,13439
13512,34130,13406
13513,34140,13375
13516,34150,13360
13520,34160,13361
13522,34170,13349
13526,34180,13360
13531,34190,13367
13536,34200,13383
13541,34210,13392
13542,34220,13372
13546,34230,13381
13549,34240,13373
13553,34250,13386
13556,34260,13378
13562,34270,13404
13568,34280,13424
13570,34290,13413
13574,34300,13419
13579,34310,13441
13582,34320,13447
13585,34330,13447
13589,34340,13449
13591,34350,13441
13595,34360,13445
13601,34370,13465
13608,34380,13499
13614,34390,13527
13616,34400,13517
13622,34410,13536
13626,34420,13546
13633,34430,13581
13634,34440,13551
13639,34450,13573
13643,34460,13581
13646,34470,13571
13650,34480,13577
13658,34490,13617
13662,34500,13626
13669,34510,13663
13673,34520,13668
13678,34530,13684
13683,34540,13701
13686,34550,13694
13692,34560,13721
13697,34570,13743
13702,34580,13757
13708,34590,13777
13711,34600,13766
13713,34610,13747
13718,34620,13768
13721,34630,13764
13723,34640,13744
13726,34650,13738
13732,34660,13778
13735,34670,13768
13741,34680,13792
13745,34690,13810
13751,34700,13831
13756,34710,13854
13760,34720,13860
13766,34730,13888
13771,34740,13899
13773,34750,13884
13778,34760,13899
13780,34770,13882
13785,34780,13899
13789,34790,13899
13791,34800,13879
13793,34810,13855
13796,34820,13843
13800,34830,13848
13807,34840,13881
13811,34850,13885
13814,34860,13881
13821,34870,13911
13828,34880,13939
13835,34890,13977
13838,34900,13974
13841,34910,13965
13844,34920,13963
13849,34930,13979
13853,34940,13976
13857,34950,13982
13861,34960,13992
13866,34970,14007
13868,34980,13986
13871,34990,13981
13878,35000,14017
13882,35010,14023
13883,35020,14007
13885,35030,13988
13887,35040,13971
13891,35050,13974
13896,35060,13986
13901,35070,13997
13904,35080,13984
13909,35090,13995
13914,35100,14014
13917,35110,14013
13921,35120,14012
13923,35130,13995
13926,35140,13987
13931,35150,14010
13935,35160,14013
13936,35170,13997
13940,35180,13997
13946,35190,14021
13949,35200,14021
13951,35210,14000
13954,35220,13998
13956,35230,13988
13960,35240,13990
13960,35250,13947
13965,35260,13955
13970,35270,13969
13973,35280,13963
13979,35290,13990
13982,35300,13984
13984,35310,13974
13989,35320,13994
13995,35330,14015
13998,35340,14008
14005,35350,14041
14010,35360,14048
14018,35370,14090
14020,35380,14076
14024,35390,14072
14030,35400,14095
14031,35410,14062
14034,35420,14063
14037,35430,14052
14041,35440,14063
14045,35450,14067
14048,35460,14062
14051,35470,14050
14054,35480,14043
14058,35490,14053
14062,35500,14053
14064,35510,14032
14069,35520,14048
14072,35530,14044
14075,35540,14046
14075,35550,14009
14083,35560,14051
14086,35570,14045
14088,35580,14037
14096,35590,14080
14101,35600,14095
14105,35610,14097
14107,35620,14091
14110,35630,14078
14114,35640,14076
14118,35650,14080
14121,35660,14071
14122,35670,14055
14123,35680,14034
14127,35690,14037
14131,35700,14042
14134,35710,14039
14136,35720,14021
14142,35730,14042
14147,35740,14069
14152,35750,14086
14157,35760,14095
14162,35770,14116
14164,35780,14098
14167,35790,14093
14169,35800,14076
14172,35810,14069
14174,35820,14045
14176,35830,14037
14180,35840,14036
14186,35850,14060
14192,35860,14082
14194,35870,14070
14198,35880,14078
14202,35890,14080
14206,35900,14098
14208,35910,14080
14212,35920,14085
14216,35930,14090
14220,35940,14088
14222,35950,14079
14226,35960,14085
14233,35970,14117
14236,35980,14107
14238,35990,14096
14242,36000,14106
14245,36010,14109
14248,36020,14113
14252,36030,14113
14256,36040,14113
14260,36050,14118
14263,36060,14103
14265,36070,14104
14269,36080,14116
14275,36090,14134
14276,36100,14113
14279,36110,14115
14281,36120,14100
14286,36130,14108
14290,36140,14114
14293,36150,14113
14298,36160,14132
14300,36170,14114
14301,36180,14084
14304,36190,14070
14307,36200,14069
14313,36210,14094
14319,36220,14123
14325,36230,14141
14330,36240,14158
14336,36250,14179
14341,36260,14191
14345,36270,14196
14347,36280,14183
14349,36290,14157
14353,36300,14164
14359,36310,14194
14363,36320,14198
14367,36330,14198
14370,36340,14197
14374,36350,14215
14380,36360,14246
14385,36370,14262
14388,36380,14251
14393,36390,14272
14395,36400,14260
14400,36410,14269
14404,36420,14276
14410,36430,14299
14414,36440,14307
14420,36450,14332
14423,36460,14318
14427,36470,14326
14432,36480,14341
14438,36490,14364
14443,36500,14382
14448,36510,14410
14452,36520,14418
14455,36530,14405
14458,36540,14396
14462,36550,14408
14466,36560,14411
14471,36570,14434
14475,36580,14439
14477,36590,14414
14482,36600,14423
14488,36610,14444
14489,36620,14422
14496,36630,14459
14500,36640,14474
14505,36650,14485
14507,36660,14478
14513,36670,14497
14516,36680,14484
14521,36690,14496
14525,36700,14501
14530,36710,14514
14533,36720,14514
14536,36730,14512
14539,36740,14514
14545,36750,14542
14550,36760,14551
14555,36770,14563
14557,36780,14554
14562,36790,14570
14566,36800,14566
14573,36810,14602
14573,36820,14583
14577,36830,14584
14582,36840,14607
14583,36850,14584
14587,36860,14595
14588,36870,14585
14593,36880,14600
14596,36890,14590
14599,36900,14580
14600,36910,14556
14602,36920,14547
14604,36930,14531
14608,36940,14532
14613,36950,14552
14617,36960,14563
14622,36970,14573
14624,36980,14562
14627,36990,14558
14633,37000,14585
14638,37010,14600
14639,37020,14578
14644,37030,14606
14651,37040,14643
14655,37050,14641
14659,37060,14649
14662,37070,14644
14665,37080,14632
14672,37090,14669
14678,37100,14694
14681,37110,14683
14686,37120,14701
14691,37130,14716
14696,37140,14735
14700,37150,14738
14704,37160,14743
14709,37170,14754
14713,37180,14764
14717,37190,14767
14719,37200,14743
14724,37210,14751
14729,37220,14765
14734,37230,14778
14735,37240,14750
14739,37250,14769
14740,37260,14733
14742,37270,14728
14748,37280,14769
14753,37290,14788
14759,37300,14811
14763,37310,14821
14766,37320,14817
14770,37330,14821
14772,37340,14799
14779,37350,14831
14786,37360,14860
14788,37370,14845
14793,37380,14867
14797,37390,14862
14799,37400,14848
14802,37410,14839
14805,37420,14825
14807,37430,14815
14810,37440,14801
14813,37450,14791
14815,37460,14777
14818,37470,14775
14823,37480,14790
14828,37490,14806
14830,37500,14781
14834,37510,14780
14837,37520,14780
14838,37530,14743
14843,37540,14752
14849,37550,14775
14853,37560,14778
14858,37570,14783
14860,37580,14768
14864,37590,14782
14870,37600,14804
14875,37610,14818
14879,37620,14824
14882,37630,14816
14886,37640,14822
14889,37650,14812
14894,37660,14828
14897,37670,14824
14902,37680,14832
14904,37690,14813
14907,37700,14829
14909,37710,14822
14917,37720,14863
14924,37730,14896
14929,37740,14904
14935,37750,14926
14939,37760,14935
14943,37770,14943
14945,37780,14929
14949,37790,14953
14955,37800,14973
14960,37810,14996
14963,37820,14990
14966,37830,14992
14968,37840,14974
14973,37850,14991
14978,37860,15011
14984,37870,15042
14992,37880,15092
14994,37890,15077
15000,37900,15096
15005,37910,15116
15011,37920,15144
15015,37930,15146
15019,37940,15150
15021,37950,15132
15026,37960,15142
15029,37970,15144
15033,37980,15151
15036,37990,15139
15039,38000,15123
15041,38010,15111
15042,38020,15107
15047,38030,15122
15052,38040,15145
15054,38050,15131
15060,38060,15151
15065,38070,15168
15068,38080,15161
15071,38090,15153
15074,38100,15143
15077,38110,15133
15080,38120,15133
15086,38130,15158
15093,38140,15188
15097,38150,15192
15102,38160,15211
15104,38170,15199
15108,38180,15195
15113,38190,15214
15113,38200,15168
15115,38210,15149
15115,38220,15105
15118,38230,15106
15126,38240,15157
15128,38250,15149
15132,38260,15148
15138,38270,15174
15142,38280,15185
15146,38290,15190
15151,38300,15212
15157,38310,15231
15159,38320,15220
15163,38330,15217
15167,38340,15222
15168,38350,15199
15174,38360,15222
15176,38370,15201
15180,38380,15200
15185,38390,15214
15190,38400,15235
15193,38410,15233
15196,38420,15233
15203,38430,15280
15208,38440,15302
15213,38450,15330
15217,38460,15336
15223,38470,15356
15227,38480,15353
15232,38490,15375
15236,38500,15382
15242,38510,15408
15245,38520,15392
15250,38530,15413
15254,38540,15418
15257,38550,15412
15259,38560,15407
15263,38570,15405
15266,38580,15410
15270,38590,15416
15271,38600,15400
15275,38610,15411
15279,38620,15432
15281,38630,15417
15282,38640,15396
15287,38650,15414
15292,38660,15432
15297,38670,15457
15301,38680,15464
15305,38690,15473
15309,38700,15487
15313,38710,15494
15318,38720,15505
15321,38730,15497
15324,38740,15491
15326,38750,15471
15334,38760,15523
15339,38770,15532
15346,38780,15563
15347,38790,15532
15351,38800,15547
15355,38810,15552
15358,38820,15540
15364,38830,15560
15370,38840,15592
15375,38850,15609
15380,38860,15621
15385,38870,15636
15390,38880,15644
15393,38890,15638
15395,38900,15620
15399,38910,15622
15404,38920,15636
15407,38930,15628
15409,38940,15611
15413,38950,15613
15419,38960,15636
15424,38970,15656
15431,38980,15693
15434,38990,15683
15435,39000,15668
15437,39010,15644
15442,39020,15662
15445,39030,15654
15450,39040,15665
15454,39050,15671
15457,39060,15661
15460,39070,15653
15466,39080,15670
15469,39090,15663
15473,39100,15667
15475,39110,15654
15475,39120,15610
15479,39130,15617
15484,39140,15638
15487,39150,15631
15491,39160,15637
15497,39170,15659
15501,39180,15668
15507,39190,15707
15511,39200,15710
15517,39210,15735
15522,39220,15747
15529,39230,15782
15533,39240,15788
15540,39250,15824
15544,39260,15830
15548,39270,15844
15552,39280,15853
15556,39290,15865
15559,39300,15865
15562,39310,15860
15565,39320,15853
15568,39330,15852
15572,39340,15855
15575,39350,15839
15579,39360,15849
15585,39370,15870
15590,39380,15886
15595,39390,15901
15601,39400,15927
15606,39410,15939
15610,39420,15948
15612,39430,15937
15615,39440,15942
15620,39450,15949
15623,39460,15940
15627,39470,15941
15632,39480,15961
15636,39490,15959
15639,39500,15946
15644,39510,15955
15648,39520,15956
15652,39530,15959
15656,39540,15960
15658,39550,15939
15662,39560,15944
15667,39570,15954
15670,39580,15951
15673,39590,15943
15678,39600,15952
15681,39610,15938
15686,39620,15957
15689,39630,15952
15694,39640,15959
15698,39650,15958
15702,39660,15966
15707,39670,15974
15711,39680,15986
15716,39690,15997
15721,39700,16011
15728,39710,16042
15731,39720,16030
15736,39730,16038
15741,39740,16068
15743,39750,16061
15749,39760,16093
15755,39770,16123
15759,39780,16127
15761,39790,16116
15767,39800,16142
15773,39810,16169
15781,39820,16214
15785,39830,16220
15788,39840,16228
15792,39850,16232
15795,39860,16225
15798,39870,16215
15803,39880,16237
15807,39890,16236
15811,39900,16243
15818,39910,16274
15823,39920,16293
15829,39930,16326
15831,39940,16306
15836,39950,16317
15840,39960,16326
15846,39970,16345
15851,39980,16354
15855,39990,16358
15859,40000,16358
15861,40010,16344
15865,40020,16359
15869,40030,16370
15873,40040,16373
15877,40050,16373
15880,40060,16370
15883,40070,16383
15888,40080,16397
15896,40090,16440
15897,40100,16407
15900,40110,16409
15904,40120,16413
15909,40130,16427
15912,40140,16430
15915,40150,16422
15918,40160,16416
15923,40170,16433
15927,40180,16432
15932,40190,16441
15936,40200,16441
15938,40210,16427
15941,40220,16419
15947,40230,16446
15953,40240,16471
15955,40250,16474
15961,40260,16497
15966,40270,16508
15969,40280,16504
15972,40290,16511
15976,40300,16522
15981,40310,16533
15986,40320,16545
15991,40330,16554
15998,40340,16586
16002,40350,16602
16007,40360,16620
16013,40370,16641
16019,40380,16658
16025,40390,16686
16028,40400,16675
16032,40410,16686
16037,40420,16702
16039,40430,16690
16043,40440,16691
16046,40450,16681
16048,40460,16673
16053,40470,16682
16060,40480,16714
16064,40490,16732
16067,40500,16716
16075,40510,16759
16079,40520,16756
16085,40530,16784
16087,40540,16768
16092,40550,16783
16097,40560,16790
16101,40570,16801
16107,40580,16833
16110,40590,16827
16114,40600,16830
16117,40610,16828
16120,40620,16822
16124,40630,16832
16128,40640,16836
16130,40650,16820
16135,40660,16840
16138,40670,16828
16141,40680,16815
16143,40690,16797
16150,40700,16829
16151,40710,16819
16156,40720,16840
16160,40730,16849
16163,40740,16845
16167,40750,16844
16170,40760,16841
16174,40770,16839
16179,40780,16848
16182,40790,16840
16185,40800,16826
16186,40810,16804
16189,40820,16804
16193,40830,16803
16196,40840,16810
16197,40850,16789
16203,40860,16814
16208,40870,16830
16213,40880,16849
16216,40890,16838
16218,40900,16822
16222,40910,16832
16230,40920,16877
16233,40930,16870
16234,40940,16835
16240,40950,16870
16245,40960,16888
16248,40970,16886
16251,40980,16875
16256,40990,16892
16263,41000,16921
16268,41010,16935
16272,41020,16935
16277,41030,16946
16282,41040,16960
16286,41050,16969
16293,41060,17006
16298,41070,17017
16303,41080,17033
16308,41090,17045
16312,41100,17050
16318,41110,17074
16322,41120,17079
16325,41130,17079
16328,41140,17073
16331,41150,17076
16335,41160,17080
16338,41170,17068
16341,41180,17064
16349,41190,17108
16353,41200,17109
16357,41210,17105
16360,41220,17092
16364,41230,17101
16368,41240,17101
16369,41250,17072
16372,41260,17067
16375,41270,17058
16380,41280,17081
16383,41290,17084
16384,41300,17069
16388,41310,17076
16389,41320,17072
16396,41330,17106
16400,41340,17121
16402,41350,17111
16404,41360,17107
16409,41370,17125
16416,41380,17160
16417,41390,17140
16419,41400,17117
16426,41410,17162
16431,41420,17172
16438,41430,17203
16442,41440,17210
16448,41450,17236
16453,41460,17249
16455,41470,17233
16457,41480,17222
16463,41490,17252
16465,41500,17239
16469,41510,17239
16472,41520,17238
16475,41530,17231
16479,41540,17243
16484,41550,17264
16489,41560,17272
16491,41570,17259
16497,41580,17286
16499,41590,17281
16503,41600,17288
16505,41610,17272
16511,41620,17298
16515,41630,17302
16519,41640,17306
16522,41650,17298
16523,41660,17269
16528,41670,17282
16532,41680,17292
16535,41690,17281
16538,41700,17293
16542,41710,17293
16548,41720,17320
16552,41730,17314
16560,41740,17364
16567,41750,17394
16572,41760,17407
16579,41770,17436
16582,41780,17429
16584,41790,17416
16590,41800,17443
16594,41810,17448
16599,41820,17471
16605,41830,17495
16612,41840,17527
16617,41850,17540
16623,41860,17563
16628,41870,17575
16630,41880,17577
16631,41890,17557
16636,41900,17569
16640,41910,17593
16645,41920,17612
16650,41930,17634
16656,41940,17665
16661,41950,17676
16667,41960,17695
16669,41970,17674
16673,41980,17675
16676,41990,17682
16680,42000,17682
16686,42010,17720
16689,42020,17723
16691,42030,17714
16696,42040,17728
16698,42050,17714
16704,42060,17733
16706,42070,17712
16708,42080,17702
16714,42090,17724
16719,42100,17743
16726,42110,17774
16728,42120,17771
16729,42130,17749
16731,42140,17732
16735,42150,17751
16739,42160,17749
16744,42170,17761
16749,42180,17778
16753,42190,17785
16756,42200,17776
16761,42210,17785
16765,42220,17787
16767,42230,17771
16771,42240,17785
16774,42250,17785
16779,42260,17802
16783,42270,17805
16787,42280,17812
16791,42290,17818
16794,42300,17812
16798,42310,17809
16804,42320,17847
16805,42330,17839
16809,42340,17841
16812,42350,17829
16817,42360,17854
16819,42370,17846
16822,42380,17836
16827,42390,17845
16828,42400,17822
16832,42410,17828
16838,42420,17847
16844,42430,17866
16850,42440,17889
16857,42450,17927
16861,42460,17935
16865,42470,17947
16867,42480,17924
16873,42490,17945
16878,42500,17957
16881,42510,17951
16887,42520,17977
16890,42530,17976
16895,42540,17989
16901,42550,18011
16905,42560,18018
16907,42570,18009
16915,42580,18056
16919,42590,18058
16926,42600,18092
16929,42610,18087
16934,42620,18108
16937,42630,18102
16940,42640,18093
16944,42650,18100
16948,42660,18102
16953,42670,18118
16959,42680,18147
16963,42690,18153
16967,42700,18149
16971,42710,18157
16974,42720,18161
16978,42730,18186
16982,42740,18192
16987,42750,18205
16990,42760,18199
16997,42770,18232
17000,42780,18217
17005,42790,18240
17010,42800,18258
17014,42810,18275
17023,42820,18329
17024,42830,18308
17031,42840,18343
17034,42850,18345
17037,42860,18349
17042,42870,18361
17046,42880,18366
17047,42890,18343
17050,42900,18341
17054,42910,18346
17059,42920,18363
17061,42930,18355
17064,42940,18357
17070,42950,18383
17077,42960,18419
17081,42970,18414
17086,42980,18432
17090,42990,18442
17095,43000,18451
17100,43010,18460
17103,43020,18446
17105,43030,18428
17108,43040,18426
17114,43050,18446
17117,43060,18436
17121,43070,18438
17125,43080,18443
17130,43090,18451
17134,43100,18454
17137,43110,18437
17144,43120,18475
17148,43130,18484
17151,43140,18475
17155,43150,18478
17161,43160,18500
17166,43170,18507
17173,43180,18543
17177,43190,18539
17182,43200,18561
17185,43210,18552
17186,43220,18524
17189,43230,18517
17196,43240,18549
17201,43250,18572
17204,43260,18577
17207,43270,18567
17212,43280,18579
17217,43290,18600
17221,43300,18608
17223,43310,18590
17228,43320,18601
17231,43330,18594
17235,43340,18591
17238,43350,18586
17244,43360,18607
17249,43370,18616
17254,43380,18630
17258,43390,18649
17263,43400,18661
17269,43410,18681
17272,43420,18676
17276,43430,18677
17280,43440,18681
17284,43450,18680
17285,43460,18651
17290,43470,18662
17294,43480,18676
17300,43490,18714
17305,43500,18726
17308,43510,18741
17311,43520,18732
17315,43530,18732
17319,43540,18745
17326,43550,18781
17330,43560,18785
17336,43570,18809
17339,43580,18803
17345,43590,18824
17349,43600,18830
17351,43610,18813
17358,43620,18846
17363,43630,18867
17365,43640,18855
17370,43650,18870
17375,43660,18877
17381,43670,18902
17384,43680,18901
17389,43690,18909
17390,43700,18908
17394,43710,18914
17397,43720,18907
17401,43730,18910
17406,43740,18932
17411,43750,18942
17415,43760,18954
17418,43770,18949
17423,43780,18959
17428,43790,18986
17429,43800,18962
17435,43810,18988
17439,43820,18999
17442,43830,18989
17445,43840,18994
17451,43850,19018
17454,43860,19012
17455,43870,18990
17459,43880,18997
17464,43890,19007
17466,43900,18997
17472,43910,19034
17477,43920,19056
17479,43930,19047
17482,43940,19043
17489,43950,19080
17496,43960,19114
17499,43970,19106
17501,43980,19091
17503,43990,19080
17508,44000,19095
17510,44010,19071
17515,44020,19079
17519,44030,19084
17522,44040,19075
17527,44050,19089
17533,44060,19108
17536,44070,19102
17540,44080,19106
17544,44090,19109
17547,44100,19105
17553,44110,19133
17556,44120,19120
17556,44130,19083
17560,44140,19088
17565,44150,19098
17568,44160,19090
17575,44170,19121
17580,44180,19132
17580,44190,19093
17586,44200,19118
17592,44210,19144
17595,44220,19152
17601,44230,19172
17608,44240,19204
17614,44250,19230
17617,44260,19217
17621,44270,19228
17625,44280,19231
17626,44290,19217
17630,44300,19222
17632,44310,19216
17637,44320,19236
17641,44330,19246
17645,44340,19246
17650,44350,19264
17653,44360,19258
17658,44370,19268
17663,44380,19292
17666,44390,19283
17672,44400,19311
17676,44410,19327
17679,44420,19323
17686,44430,19362
17690,44440,19374
17691,44450,19347
17697,44460,19367
17701,44470,19368
17707,44480,19386
17711,44490,19391
17715,44500,19388
17717,44510,19376
17722,44520,19384
17724,44530,19359
17729,44540,19370
17734,44550,19385
17739,44560,19395
17746,44570,19428
17751,44580,19439
17754,44590,19424
17757,44600,19414
17763,44610,19434
17767,44620,19439
17771,44630,19448
17775,44640,19463
17779,44650,19460
17783,44660,19462
17786,44670,19451
17789,44680,19437
17792,44690,19424
17795,44700,19421
17796,44710,19385
17801,44720,19396
17806,44730,19404
17811,44740,19425
17817,44750,19458
17821,44760,19462
17824,44770,19456
17825,44780,19432
17829,44790,19445
17833,44800,19458
17841,44810,19505
17846,44820,19519
17852,44830,19544
17855,44840,19540
17861,44850,19563
17867,44860,19590
17871,44870,19594
17874,44880,19582
17880,44890,19609
17886,44900,19631
17892,44910,19667
17897,44920,19679
17902,44930,19693
17905,44940,19692
17910,44950,19704
17914,44960,19712
17917,44970,19706
17922,44980,19714
17923,44990,19687
17929,45000,19706
17933,45010,19702
17939,45020,19724
17945,45030,19749
17948,45040,19749
17950,45050,19755
17954,45060,19759
17958,45070,19765
17960,45080,19751
17964,45090,19757
17969,45100,19767
17974,45110,19775
17978,45120,19779
17984,45130,19821
17986,45140,19812
17989,45150,19798
17992,45160,19799
17996,45170,19796
18000,45180,19799
18005,45190,19822
18008,45200,19812
18013,45210,19821
18016,45220,19812
18018,45230,19790
18022,45240,19804
18025,45250,19793
18030,45260,19806
18034,45270,19812
18036,45280,19804
18038,45290,19781
18040,45300,19763
18044,45310,19760
18048,45320,19759
18051,45330,19746
18055,45340,19756
18060,45350,19787
18067,45360,19823
18073,45370,19846
18077,45380,19850
18078,45390,19819
18083,45400,19837
18088,45410,19848
18092,45420,19846
18097,45430,19857
18102,45440,19865
18105,45450,19866
18108,45460,19862
18113,45470,19872
18117,45480,19883
18123,45490,19905
18126,45500,19895
18131,45510,19912
18139,45520,19953
18143,45530,19967
18145,45540,19955
18149,45550,19968
18153,45560,19975
18158,45570,19986
18164,45580,20022
18169,45590,20031
18171,45600,20023
18173,45610,20002
18179,45620,20022
18183,45630,20033
18186,45640,20027
18191,45650,20041
18194,45660,20040
18200,45670,20062
18203,45680,20063
18208,45690,20085
18210,45700,20062
18212,45710,20049
18217,45720,20077
18221,45730,20089
18222,45740,20068
18226,45750,20070
18228,45760,20052
18232,45770,20048
18236,45780,20047
18241,45790,20067
18246,45800,20079
18249,45810,20084
18255,45820,20105
18259,45830,20108
18262,45840,20109
18266,45850,20113
18269,45860,20108
18275,45870,20127
18283,45880,20175
18287,45890,20185
18292,45900,20207
18296,45910,20216
18300,45920,20221
18304,45930,20224
18307,45940,20215
18309,45950,20204
18311,45960,20187
18315,45970,20187
18319,45980,20200
18324,45990,20220
18326,46000,20201
18331,46010,20211
18338,46020,20241
18343,46030,20251
18346,46040,20235
18351,46050,20245
