Reward,Won Hand,Trials
-69160,1,57917
-69150,1,57918
-69160,-1,57919
-69160,0,57920
-69170,-1,57920
-69170,0,57922
-69180,-1,57923
-69170,1,57924
-69160,1,57925
-69170,-1,57926
-69170,0,57927
-69160,1,57928
-69150,1,57929
-69140,1,57930
-69150,-1,57930
-69160,-1,57931
-69150,1,57933
-69140,1,57934
-69130,1,57935
-69120,1,57936
-69130,-1,57936
-69140,-1,57937
-69130,1,57939
-69120,1,57940
-69130,-1,57940
-69140,-1,57941
-69150,-1,57942
-69140,1,57944
-69150,-1,57944
-69160,-1,57945
-69170,-1,57946
-69160,1,57948
-69150,1,57949
-69160,-1,57949
-69150,1,57951
-69140,1,57952
-69130,1,57953
-69140,-1,57953
-69150,-1,57954
-69140,1,57956
-69150,-1,57956
-69140,1,57958
-69150,-1,57958
-69140,1,57960
-69150,-1,57960
-69160,-1,57961
-69170,-1,57962
-69180,-1,57963
-69190,-1,57964
-69200,-1,57965
-69190,1,57967
-69200,-1,57967
-69190,1,57969
-69180,1,57970
-69170,1,57971
-69180,-1,57971
-69190,-1,57973
-69180,1,57974
-69170,1,57975
-69160,1,57976
-69170,-1,57976
-69180,-1,57977
-69170,1,57979
-69160,1,57980
-69150,1,57981
-69140,1,57982
-69130,1,57983
-69120,1,57984
-69130,-1,57984
-69120,1,57986
-69130,-1,57986
-69120,1,57988
-69110,1,57989
-69100,1,57990
-69090,1,57991
-69100,-1,57991
-69110,-1,57992
-69100,1,57994
-69110,-1,57994
-69120,-1,57995
-69130,-1,57996
-69140,-1,57997
-69150,-1,57998
-69160,-1,57999
-69170,-1,58000
-69180,-1,58001
-69170,1,58003
-69180,-1,58003
-69190,-1,58005
-69180,1,58006
-69190,-1,58006
-69200,-1,58007
-69210,-1,58008
-69220,-1,58009
-69230,-1,58010
-69240,-1,58011
-69250,-1,58012
-69240,1,58014
-69250,-1,58014
-69260,-1,58015
-69250,1,58017
-69240,1,58018
-69250,-1,58018
-69260,-1,58019
-69250,1,58021
-69260,-1,58021
-69250,1,58023
-69260,-1,58023
-69270,-1,58024
-69260,1,58026
-69270,-1,58026
-69260,1,58028
-69270,-1,58028
-69280,-1,58029
-69270,1,58031
-69280,-1,58032
-69290,-1,58032
-69280,1,58034
-69270,1,58035
-69260,1,58036
-69270,-1,58036
-69280,-1,58037
-69290,-1,58039
-69280,1,58040
-69280,0,58041
-69280,0,58042
-69290,-1,58043
-69300,-1,58043
-69290,1,58045
-69280,1,58046
-69280,0,58047
-69290,-1,58047
-69280,1,58049
-69270,1,58050
-69280,-1,58051
-69290,-1,58051
-69300,-1,58052
-69290,1,58054
-69300,-1,58055
-69290,1,58056
-69280,1,58057
-69290,-1,58057
-69300,-1,58059
-69310,-1,58059
-69320,-1,58061
-69330,-1,58062
-69340,-1,58062
-69330,1,58064
-69340,-1,58064
-69330,1,58066
-69340,-1,58066
-69350,-1,58067
-69360,-1,58068
-69370,-1,58070
-69360,1,58071
-69370,-1,58071
-69370,0,58073
-69360,1,58074
-69350,1,58075
-69340,1,58076
-69330,1,58077
-69340,-1,58077
-69340,0,58079
-69350,-1,58079
-69360,-1,58080
-69350,1,58082
-69340,1,58083
-69330,1,58084
-69320,1,58085
-69330,-1,58086
-69320,1,58087
-69310,1,58088
-69300,1,58089
-69310,-1,58090
-69320,-1,58090
-69310,1,58092
-69300,1,58093
-69290,1,58094
-69280,1,58095
-69290,-1,58095
-69300,-1,58096
-69310,-1,58097
-69320,-1,58098
-69310,1,58100
-69300,1,58101
-69310,-1,58102
-69320,-1,58102
-69330,-1,58103
-69330,0,58105
-69340,-1,58105
-69350,-1,58106
-69340,1,58108
-69350,-1,58108
-69340,1,58110
-69350,-1,58111
-69350,0,58112
-69360,-1,58113
-69350,1,58114
-69340,1,58115
-69350,-1,58115
-69350,0,58117
-69340,1,58118
-69350,-1,58119
-69360,-1,58119
-69350,1,58121
-69340,1,58122
-69350,-1,58122
-69360,-1,58123
-69370,-1,58124
-69360,1,58126
-69350,1,58127
-69360,-1,58128
-69360,0,58129
-69350,1,58130
-69360,-1,58131
-69350,1,58132
-69360,-1,58132
-69350,1,58134
-69340,1,58135
-69330,1,58136
-69320,1,58137
-69310,1,58138
-69320,-1,58138
-69310,1,58140
-69320,-1,58140
-69310,1,58142
-69320,-1,58142
-69330,-1,58143
-69340,-1,58144
-69330,1,58146
-69340,-1,58146
-69330,1,58148
-69340,-1,58148
-69350,-1,58149
-69350,0,58151
-69340,1,58152
-69350,-1,58153
-69360,-1,58153
-69350,1,58155
-69360,-1,58155
-69370,-1,58156
-69360,1,58158
-69370,-1,58158
-69380,-1,58159
-69390,-1,58160
-69380,1,58162
-69380,0,58163
-69370,1,58164
-69370,0,58165
-69370,0,58166
-69360,1,58167
-69350,1,58168
-69360,-1,58169
-69370,-1,58169
-69380,-1,58170
-69370,1,58172
-69380,-1,58172
-69370,1,58174
-69360,1,58175
-69350,1,58176
-69340,1,58177
-69350,-1,58177
-69340,1,58179
-69330,1,58180
-69330,0,58181
-69320,1,58182
-69330,-1,58183
-69340,-1,58183
-69330,1,58185
-69340,-1,58185
-69350,-1,58186
-69340,1,58188
-69350,-1,58189
-69360,-1,58190
-69360,0,58191
-69370,-1,58192
-69360,1,58193
-69370,-1,58193
-69380,-1,58194
-69370,1,58196
-69360,1,58197
-69350,1,58198
-69340,1,58199
-69350,-1,58200
-69360,-1,58200
-69370,-1,58201
-69360,1,58203
-69370,-1,58203
-69360,1,58205
-69370,-1,58206
-69360,1,58207
-69370,-1,58207
-69380,-1,58208
-69370,1,58210
-69380,-1,58210
-69370,1,58212
-69380,-1,58212
-69370,1,58214
-69360,1,58215
-69370,-1,58215
-69380,-1,58217
-69390,-1,58217
-69380,1,58219
-69370,1,58220
-69370,0,58221
-69360,1,58222
-69350,1,58223
-69360,-1,58223
-69370,-1,58224
-69380,-1,58225
-69370,1,58227
-69380,-1,58228
-69390,-1,58228
-69400,-1,58229
-69410,-1,58231
-69410,0,58232
-69400,1,58233
-69410,-1,58233
-69400,1,58235
-69410,-1,58235
-69400,1,58237
-69410,-1,58237
-69400,1,58239
-69410,-1,58239
-69420,-1,58240
-69410,1,58242
-69420,-1,58242
-69430,-1,58243
-69440,-1,58244
-69430,1,58246
-69440,-1,58246
-69450,-1,58247
-69440,1,58249
-69430,1,58250
-69420,1,58251
-69410,1,58252
-69400,1,58253
-69390,1,58254
-69380,1,58255
-69390,-1,58255
-69380,1,58257
-69390,-1,58257
-69400,-1,58258
-69390,1,58260
-69390,0,58261
-69400,-1,58261
-69410,-1,58263
-69400,1,58264
-69410,-1,58264
-69400,1,58266
-69390,1,58267
-69380,1,58268
-69390,-1,58268
-69400,-1,58269
-69410,-1,58270
-69420,-1,58271
-69410,1,58273
-69410,0,58274
-69400,1,58275
-69390,1,58276
-69390,0,58277
-69380,1,58278
-69390,-1,58279
-69400,-1,58279
-69390,1,58281
-69380,1,58282
-69370,1,58283
-69380,-1,58283
-69390,-1,58284
-69400,-1,58285
-69410,-1,58286
-69420,-1,58287
-69410,1,58289
-69410,0,58290
-69420,-1,58290
-69430,-1,58291
-69440,-1,58293
-69450,-1,58293
-69440,1,58295
-69430,1,58296
-69440,-1,58297
-69450,-1,58297
-69460,-1,58298
-69470,-1,58299
-69480,-1,58301
-69470,1,58302
-69480,-1,58303
-69490,-1,58303
-69500,-1,58304
-69510,-1,58305
-69520,-1,58306
-69520,0,58308
-69510,1,58309
-69520,-1,58309
-69510,1,58311
-69520,-1,58311
-69510,1,58313
-69520,-1,58314
-69510,1,58315
-69510,0,58316
-69500,1,58317
-69490,1,58318
-69480,1,58319
-69490,-1,58319
-69480,1,58321
-69490,-1,58322
-69500,-1,58322
-69510,-1,58323
-69500,1,58325
-69510,-1,58326
-69520,-1,58326
-69510,1,58328
-69500,1,58329
-69510,-1,58329
-69500,1,58331
-69510,-1,58331
-69520,-1,58333
-69510,1,58334
-69500,1,58335
-69490,1,58336
-69500,-1,58337
-69510,-1,58337
-69500,1,58339
-69510,-1,58339
-69500,1,58341
-69510,-1,58341
-69500,1,58343
-69510,-1,58343
-69500,1,58345
-69490,1,58346
-69500,-1,58347
-69490,1,58348
-69500,-1,58348
-69510,-1,58349
-69500,1,58351
-69490,1,58352
-69480,1,58353
-69490,-1,58353
-69500,-1,58354
-69490,1,58356
-69490,0,58357
-69500,-1,58357
-69490,1,58359
-69480,1,58360
-69490,-1,58360
-69500,-1,58361
-69490,1,58363
-69500,-1,58363
-69510,-1,58364
-69520,-1,58365
-69520,0,58367
-69510,1,58368
-69520,-1,58368
-69530,-1,58370
-69520,1,58371
-69510,1,58372
-69500,1,58373
-69510,-1,58373
-69500,1,58375
-69490,1,58376
-69500,-1,58376
-69490,1,58378
-69500,-1,58378
-69500,0,58380
-69510,-1,58380
-69520,-1,58381
-69510,1,58383
-69520,-1,58383
-69510,1,58385
-69520,-1,58386
-69530,-1,58386
-69540,-1,58387
-69550,-1,58388
-69560,-1,58390
-69550,1,58391
-69540,1,58392
-69550,-1,58392
-69540,1,58394
-69550,-1,58394
-69540,1,58396
-69550,-1,58396
-69550,0,58398
-69540,1,58399
-69550,-1,58399
-69540,1,58401
-69550,-1,58401
-69560,-1,58402
-69570,-1,58403
-69580,-1,58404
-69570,1,58406
-69560,1,58407
-69560,0,58408
-69570,-1,58408
-69560,1,58410
-69570,-1,58410
-69580,-1,58411
-69570,1,58413
-69560,1,58414
-69570,-1,58414
-69580,-1,58416
-69570,1,58417
-69560,1,58418
-69570,-1,58418
-69560,1,58420
-69570,-1,58420
-69560,1,58422
-69550,1,58423
-69560,-1,58423
-69570,-1,58425
-69580,-1,58425
-69590,-1,58427
-69580,1,58428
-69590,-1,58428
-69580,1,58430
-69570,1,58431
-69580,-1,58432
-69580,0,58433
-69580,0,58434
-69590,-1,58434
-69600,-1,58436
-69610,-1,58436
-69600,1,58438
-69600,0,58439
-69590,1,58440
-69580,1,58441
-69590,-1,58441
-69600,-1,58443
-69590,1,58444
-69580,1,58445
-69590,-1,58445
-69580,1,58447
-69570,1,58448
-69580,-1,58448
-69590,-1,58450
-69600,-1,58450
-69610,-1,58451
-69600,1,58453
-69590,1,58454
-69600,-1,58454
-69600,0,58456
-69610,-1,58456
-69620,-1,58457
-69630,-1,58458
-69620,1,58460
-69620,0,58461
-69610,1,58462
-69620,-1,58462
-69610,1,58464
-69600,1,58465
-69590,1,58466
-69600,-1,58467
-69610,-1,58467
-69600,1,58469
-69610,-1,58470
-69620,-1,58470
-69610,1,58472
-69600,1,58473
-69590,1,58474
-69600,-1,58475
-69590,1,58476
-69580,1,58477
-69590,-1,58478
-69600,-1,58479
-69610,-1,58479
-69620,-1,58480
-69630,-1,58481
-69620,1,58483
-69630,-1,58483
-69640,-1,58484
-69630,1,58486
-69620,1,58487
-69610,1,58488
-69600,1,58489
-69610,-1,58489
-69620,-1,58490
-69630,-1,58491
-69640,-1,58493
-69630,1,58494
-69640,-1,58494
-69640,0,58496
-69650,-1,58497
-69640,1,58498
-69630,1,58499
-69620,1,58500
-69610,1,58501
-69620,-1,58502
-69630,-1,58502
-69620,1,58504
-69610,1,58505
-69600,1,58506
-69600,0,58507
-69590,1,58508
-69600,-1,58508
-69590,1,58510
-69600,-1,58510
-69610,-1,58512
-69620,-1,58513
-69630,-1,58513
-69640,-1,58514
-69630,1,58516
-69630,0,58517
-69620,1,58518
-69630,-1,58518
-69620,1,58520
-69630,-1,58521
-69640,-1,58521
-69650,-1,58522
-69640,1,58524
-69630,1,58525
-69640,-1,58526
-69650,-1,58526
-69660,-1,58528
-69670,-1,58528
-69680,-1,58529
-69690,-1,58531
-69680,1,58532
-69690,-1,58532
-69680,1,58534
-69680,0,58535
-69670,1,58536
-69680,-1,58536
-69690,-1,58537
-69680,1,58539
-69690,-1,58539
-69680,1,58541
-69670,1,58542
-69680,-1,58543
-69670,1,58544
-69660,1,58545
-69670,-1,58545
-69680,-1,58546
-69670,1,58548
-69660,1,58549
-69670,-1,58550
-69660,1,58551
-69670,-1,58551
-69660,1,58553
-69670,-1,58553
-69680,-1,58554
-69690,-1,58555
-69690,0,58557
-69700,-1,58557
-69710,-1,58558
-69720,-1,58559
-69710,1,58561
-69720,-1,58562
-69730,-1,58562
-69720,1,58564
-69730,-1,58564
-69740,-1,58565
-69730,1,58567
-69720,1,58568
-69730,-1,58568
-69720,1,58570
-69730,-1,58570
-69720,1,58572
-69710,1,58573
-69720,-1,58573
-69730,-1,58575
-69720,1,58576
-69720,0,58577
-69730,-1,58577
-69740,-1,58578
-69750,-1,58579
-69740,1,58581
-69740,0,58582
-69750,-1,58582
-69740,1,58584
-69750,-1,58584
-69750,0,58586
-69760,-1,58587
-69770,-1,58587
-69780,-1,58588
-69770,1,58590
-69760,1,58591
-69770,-1,58591
-69760,1,58593
-69770,-1,58593
-69780,-1,58595
-69770,1,58596
-69760,1,58597
-69770,-1,58597
-69770,0,58599
-69780,-1,58599
-69790,-1,58601
-69800,-1,58601
-69800,0,58603
-69810,-1,58603
-69820,-1,58604
-69830,-1,58605
-69820,1,58607
-69810,1,58608
-69800,1,58609
-69810,-1,58610
-69820,-1,58610
-69830,-1,58611
-69840,-1,58612
-69850,-1,58614
-69850,0,58615
-69840,1,58616
-69840,0,58617
-69830,1,58618
-69820,1,58619
-69830,-1,58620
-69840,-1,58620
-69850,-1,58621
-69850,0,58623
-69860,-1,58623
-69850,1,58625
-69840,1,58626
-69830,1,58627
-69820,1,58628
-69810,1,58629
-69800,1,58630
-69810,-1,58630
-69800,1,58632
-69810,-1,58632
-69800,1,58634
-69810,-1,58634
-69800,1,58636
-69790,1,58637
-69790,0,58638
-69780,1,58639
-69790,-1,58639
-69780,1,58641
-69780,0,58642
-69790,-1,58643
-69780,1,58644
-69790,-1,58644
-69800,-1,58645
-69800,0,58647
-69790,1,58648
-69800,-1,58648
-69810,-1,58649
-69800,1,58651
-69810,-1,58651
-69820,-1,58652
-69830,-1,58654
-69820,1,58655
-69810,1,58656
-69800,1,58657
-69800,0,58658
-69810,-1,58658
-69800,1,58660
-69810,-1,58660
-69820,-1,58661
-69830,-1,58662
-69820,1,58664
-69810,1,58665
-69820,-1,58665
-69830,-1,58667
-69840,-1,58667
-69830,1,58669
-69820,1,58670
-69830,-1,58670
-69840,-1,58671
-69850,-1,58672
-69860,-1,58674
-69870,-1,58674
-69880,-1,58675
-69870,1,58677
-69860,1,58678
-69870,-1,58678
-69880,-1,58679
-69890,-1,58680
-69900,-1,58682
-69890,1,58683
-69890,0,58684
-69880,1,58685
-69890,-1,58685
-69880,1,58687
-69890,-1,58687
-69880,1,58689
-69870,1,58690
-69880,-1,58690
-69870,1,58692
-69880,-1,58692
-69870,1,58694
-69860,1,58695
-69870,-1,58695
-69860,1,58697
-69870,-1,58697
-69860,1,58699
-69850,1,58700
-69860,-1,58700
-69870,-1,58701
-69880,-1,58702
-69870,1,58704
-69880,-1,58704
-69890,-1,58705
-69900,-1,58706
-69890,1,58708
-69900,-1,58708
-69910,-1,58709
-69900,1,58711
-69890,1,58712
-69900,-1,58713
-69910,-1,58713
-69920,-1,58714
-69930,-1,58715
-69920,1,58717
-69910,1,58718
-69910,0,58719
-69920,-1,58719
-69930,-1,58721
-69930,0,58722
-69940,-1,58723
-69950,-1,58723
-69940,1,58725
-69930,1,58726
-69940,-1,58726
-69950,-1,58727
-69940,1,58729
-69930,1,58730
-69920,1,58731
-69930,-1,58731
-69940,-1,58732
-69950,-1,58733
-69940,1,58735
-69930,1,58736
-69940,-1,58736
-69950,-1,58737
-69960,-1,58738
-69950,1,58740
-69960,-1,58740
-69970,-1,58741
-69980,-1,58743
-69970,1,58744
-69980,-1,58744
-69970,1,58746
-69980,-1,58746
-69970,1,58748
-69980,-1,58748
-69990,-1,58749
-69980,1,58751
-69990,-1,58751
-70000,-1,58752
-69990,1,58754
-70000,-1,58755
-69990,1,58756
-69980,1,58757
-69980,0,58758
-69970,1,58759
-69980,-1,58759
-69990,-1,58760
-69980,1,58762
-69970,1,58763
-69960,1,58764
-69950,1,58765
-69960,-1,58765
-69950,1,58767
-69960,-1,58767
-69950,1,58769
-69960,-1,58770
-69950,1,58771
-69940,1,58772
-69930,1,58773
-69920,1,58774
-69920,0,58775
-69930,-1,58776
-69940,-1,58776
-69930,1,58778
-69920,1,58779
-69910,1,58780
-69900,1,58781
-69910,-1,58781
-69900,1,58783
-69910,-1,58783
-69910,0,58785
-69920,-1,58785
-69930,-1,58786
-69940,-1,58787
-69950,-1,58788
-69940,1,58790
-69950,-1,58791
-69940,1,58792
-69930,1,58793
-69940,-1,58793
-69950,-1,58794
-69950,0,58796
-69940,1,58797
-69930,1,58798
-69930,0,58799
-69940,-1,58800
-69950,-1,58800
-69940,1,58802
-69950,-1,58803
-69960,-1,58804
-69970,-1,58804
-69980,-1,58806
-69970,1,58807
-69980,-1,58808
-69970,1,58809
-69960,1,58810
-69970,-1,58810
-69960,1,58812
-69970,-1,58812
-69980,-1,58813
-69990,-1,58814
-70000,-1,58815
-69990,1,58817
-70000,-1,58818
-69990,1,58819
-70000,-1,58819
-70010,-1,58820
-70000,1,58822
-70010,-1,58822
-70010,0,58824
-70020,-1,58824
-70020,0,58826
-70010,1,58827
-70020,-1,58828
-70030,-1,58828
-70030,0,58830
-70040,-1,58831
-70050,-1,58831
-70040,1,58833
-70050,-1,58834
-70050,0,58835
-70040,1,58836
-70050,-1,58836
-70060,-1,58837
-70070,-1,58838
-70060,1,58840
-70070,-1,58841
-70060,1,58842
-70070,-1,58842
-70060,1,58844
-70050,1,58845
-70060,-1,58845
-70070,-1,58846
-70080,-1,58848
-70090,-1,58848
-70100,-1,58849
-70110,-1,58850
-70120,-1,58851
-70130,-1,58853
-70140,-1,58854
-70150,-1,58855
-70160,-1,58856
-70170,-1,58856
-70160,1,58858
-70150,1,58859
-70160,-1,58859
-70150,1,58861
-70160,-1,58862
-70170,-1,58863
-70180,-1,58863
-70190,-1,58864
-70200,-1,58865
-70210,-1,58866
-70220,-1,58867
-70210,1,58869
-70220,-1,58869
-70230,-1,58870
-70240,-1,58871
-70230,1,58873
-70230,0,58874
-70220,1,58875
-70230,-1,58876
-70240,-1,58876
-70230,1,58878
-70240,-1,58878
-70250,-1,58879
-70260,-1,58881
-70250,1,58882
-70250,0,58883
-70260,-1,58883
-70250,1,58885
-70260,-1,58885
-70250,1,58887
-70240,1,58888
-70250,-1,58888
-70260,-1,58889
-70270,-1,58890
-70260,1,58892
-70270,-1,58892
-70260,1,58894
-70250,1,58895
-70240,1,58896
-70250,-1,58896
-70260,-1,58897
-70260,0,58899
-70260,0,58900
-70250,1,58901
-70260,-1,58901
-70270,-1,58902
-70280,-1,58903
-70290,-1,58905
-70290,0,58906
-70280,1,58907
-70270,1,58908
-70260,1,58909
-70270,-1,58910
-70260,1,58911
-70250,1,58912
-70240,1,58913
-70240,0,58914
-70230,1,58915
-70220,1,58916
-70210,1,58917
-70200,1,58918
-70200,0,58919
-70210,-1,58920
-70220,-1,58921
-70210,1,58922
-70200,1,58923
-70190,1,58924
-70200,-1,58925
-70210,-1,58925
-70200,1,58927
-70210,-1,58928
-70200,1,58929
-70210,-1,58929
-70220,-1,58930
-70210,1,58932
-70200,1,58933
-70190,1,58934
-70200,-1,58935
-70210,-1,58935
-70220,-1,58936
-70210,1,58938
-70220,-1,58938
-70210,1,58940
-70200,1,58941
-70190,1,58942
-70200,-1,58942
-70190,1,58944
-70180,1,58945
-70170,1,58946
-70160,1,58947
-70150,1,58948
-70140,1,58949
-70150,-1,58949
-70140,1,58951
-70130,1,58952
-70140,-1,58952
-70150,-1,58953
-70160,-1,58954
-70170,-1,58955
-70180,-1,58956
-70190,-1,58957
-70180,1,58959
-70190,-1,58959
-70180,1,58961
-70190,-1,58962
-70200,-1,58963
-70210,-1,58963
-70200,1,58965
-70190,1,58966
-70200,-1,58967
-70210,-1,58967
-70200,1,58969
-70210,-1,58969
-70200,1,58971
-70210,-1,58971
-70200,1,58973
-70210,-1,58974
-70210,0,58975
-70220,-1,58975
-70210,1,58977
-70210,0,58978
-70200,1,58979
-70190,1,58980
-70190,0,58981
-70180,1,58982
-70170,1,58983
-70160,1,58984
-70150,1,58985
-70160,-1,58985
-70150,1,58987
-70140,1,58988
-70150,-1,58988
-70140,1,58990
-70150,-1,58991
-70160,-1,58991
-70170,-1,58992
-70180,-1,58994
-70170,1,58995
-70170,0,58996
-70180,-1,58996
-70170,1,58998
-70160,1,58999
-70170,-1,58999
-70160,1,59001
-70150,1,59002
-70160,-1,59002
-70170,-1,59003
-70180,-1,59005
-70170,1,59006
-70160,1,59007
-70150,1,59008
-70160,-1,59008
-70170,-1,59010
-70170,0,59011
-70160,1,59012
-70170,-1,59012
-70180,-1,59013
-70190,-1,59014
-70180,1,59016
-70170,1,59017
-70160,1,59018
-70150,1,59019
-70140,1,59020
-70130,1,59021
-70130,0,59022
-70140,-1,59022
-70130,1,59024
-70120,1,59025
-70130,-1,59025
-70120,1,59027
-70130,-1,59027
-70120,1,59029
-70130,-1,59029
-70140,-1,59031
-70150,-1,59031
-70140,1,59033
-70130,1,59034
-70140,-1,59034
-70130,1,59036
-70120,1,59037
-70120,0,59038
-70110,1,59039
-70120,-1,59040
-70130,-1,59040
-70140,-1,59041
-70150,-1,59042
-70160,-1,59044
-70150,1,59045
-70140,1,59046
-70130,1,59047
-70120,1,59048
-70130,-1,59048
-70120,1,59050
-70110,1,59051
-70120,-1,59051
-70110,1,59053
-70120,-1,59053
-70130,-1,59055
-70140,-1,59056
-70150,-1,59057
-70140,1,59058
-70130,1,59059
-70140,-1,59060
-70140,0,59061
-70150,-1,59061
-70140,1,59063
-70150,-1,59064
-70140,1,59065
-70130,1,59066
-70140,-1,59066
-70150,-1,59067
-70160,-1,59068
-70150,1,59070
-70140,1,59071
-70150,-1,59072
-70160,-1,59072
-70170,-1,59073
-70180,-1,59074
-70190,-1,59075
-70200,-1,59077
-70190,1,59078
-70190,0,59079
-70190,0,59080
-70200,-1,59081
-70210,-1,59081
-70200,1,59083
-70200,0,59084
-70210,-1,59085
-70200,1,59086
-70210,-1,59087
-70220,-1,59087
-70210,1,59089
-70200,1,59090
-70200,0,59091
-70190,1,59092
-70200,-1,59093
-70210,-1,59093
-70220,-1,59095
-70230,-1,59096
-70240,-1,59097
-70250,-1,59097
-70260,-1,59099
-70270,-1,59099
-70280,-1,59100
-70280,0,59102
-70290,-1,59102
-70300,-1,59103
-70310,-1,59104
-70300,1,59106
-70290,1,59107
-70300,-1,59107
-70290,1,59109
-70280,1,59110
-70290,-1,59110
-70280,1,59112
-70270,1,59113
-70270,0,59114
-70260,1,59115
-70250,1,59116
-70240,1,59117
-70250,-1,59118
-70260,-1,59118
-70260,0,59120
-70250,1,59121
-70260,-1,59122
-70250,1,59123
-70260,-1,59123
-70270,-1,59124
-70280,-1,59125
-70290,-1,59126
-70280,1,59128
-70290,-1,59128
-70300,-1,59129
-70310,-1,59130
-70310,0,59132
-70320,-1,59133
-70310,1,59134
-70320,-1,59135
-70310,1,59136
-70320,-1,59137
-70310,1,59138
-70320,-1,59139
-70310,1,59140
-70320,-1,59141
-70330,-1,59141
-70320,1,59143
-70330,-1,59143
-70340,-1,59144
-70340,0,59146
-70350,-1,59146
-70360,-1,59147
-70350,1,59149
-70340,1,59150
-70350,-1,59151
-70360,-1,59151
-70350,1,59153
-70360,-1,59154
-70350,1,59155
-70360,-1,59156
-70370,-1,59156
-70360,1,59158
-70370,-1,59158
-70380,-1,59160
-70370,1,59161
-70380,-1,59162
-70390,-1,59163
-70400,-1,59163
-70390,1,59165
-70400,-1,59165
-70390,1,59167
-70380,1,59168
-70390,-1,59168
-70400,-1,59169
-70410,-1,59170
-70420,-1,59172
-70410,1,59173
-70400,1,59174
-70410,-1,59174
-70400,1,59176
-70390,1,59177
-70380,1,59178
-70390,-1,59179
-70400,-1,59180
-70400,0,59181
-70410,-1,59181
-70420,-1,59183
-70430,-1,59183
-70440,-1,59184
-70430,1,59186
-70440,-1,59186
-70450,-1,59187
-70460,-1,59188
-70470,-1,59189
-70480,-1,59190
-70470,1,59192
-70460,1,59193
-70470,-1,59193
-70480,-1,59194
-70470,1,59196
-70480,-1,59196
-70470,1,59198
-70480,-1,59198
-70470,1,59200
-70460,1,59201
-70450,1,59202
-70440,1,59203
-70430,1,59204
-70420,1,59205
-70430,-1,59206
-70420,1,59207
-70430,-1,59207
-70420,1,59209
-70430,-1,59210
-70420,1,59211
-70430,-1,59212
-70420,1,59213
-70430,-1,59214
-70440,-1,59214
-70440,0,59216
-70430,1,59217
-70440,-1,59218
-70450,-1,59218
-70440,1,59220
-70440,0,59221
-70450,-1,59221
-70440,1,59223
-70450,-1,59223
-70440,1,59225
-70430,1,59226
-70440,-1,59226
-70450,-1,59227
-70460,-1,59229
-70450,1,59230
-70440,1,59231
-70430,1,59232
-70440,-1,59232
-70450,-1,59233
-70440,1,59235
-70440,0,59236
-70450,-1,59237
-70440,1,59238
-70430,1,59239
-70440,-1,59239
-70430,1,59241
-70440,-1,59241
-70450,-1,59242
-70460,-1,59243
-70450,1,59245
-70460,-1,59245
-70450,1,59247
-70440,1,59248
-70450,-1,59248
-70440,1,59250
-70450,-1,59250
-70440,1,59252
-70450,-1,59253
-70440,1,59254
-70450,-1,59254
-70460,-1,59255
-70450,1,59257
-70440,1,59258
-70430,1,59259
-70440,-1,59259
-70450,-1,59261
-70440,1,59262
-70430,1,59263
-70440,-1,59263
-70450,-1,59264
-70440,1,59266
-70430,1,59267
-70440,-1,59268
-70450,-1,59269
-70440,1,59270
-70430,1,59271
-70420,1,59272
-70410,1,59273
-70410,0,59274
-70400,1,59275
-70410,-1,59275
-70400,1,59277
-70410,-1,59278
-70400,1,59279
-70390,1,59280
-70380,1,59281
-70370,1,59282
-70380,-1,59282
-70390,-1,59283
-70380,1,59285
-70390,-1,59285
-70380,1,59287
-70370,1,59288
-70360,1,59289
-70370,-1,59289
-70360,1,59291
-70360,0,59292
-70350,1,59293
-70360,-1,59293
-70350,1,59295
-70360,-1,59295
-70350,1,59297
-70360,-1,59297
-70350,1,59299
-70340,1,59300
-70330,1,59301
-70340,-1,59301
-70330,1,59303
-70330,0,59304
-70340,-1,59304
-70350,-1,59305
-70350,0,59307
-70350,0,59308
-70340,1,59309
-70350,-1,59309
-70340,1,59311
-70350,-1,59311
-70350,0,59313
-70360,-1,59313
-70350,1,59315
-70340,1,59316
-70350,-1,59317
-70360,-1,59317
-70350,1,59319
-70340,1,59320
-70350,-1,59320
-70340,1,59322
-70330,1,59323
-70340,-1,59323
-70350,-1,59324
-70340,1,59326
-70330,1,59327
-70340,-1,59327
-70350,-1,59329
-70360,-1,59329
-70370,-1,59331
-70360,1,59332
-70370,-1,59333
-70380,-1,59334
-70390,-1,59335
-70400,-1,59335
-70390,1,59337
-70400,-1,59337
-70390,1,59339
-70400,-1,59339
-70390,1,59341
-70400,-1,59342
-70390,1,59343
-70400,-1,59343
-70390,1,59345
-70400,-1,59345
-70400,0,59347
-70390,1,59348
-70390,0,59349
-70400,-1,59350
-70410,-1,59350
-70420,-1,59351
-70420,0,59353
-70430,-1,59353
-70440,-1,59355
-70450,-1,59355
-70460,-1,59356
-70450,1,59358
-70460,-1,59358
-70470,-1,59360
-70480,-1,59360
-70490,-1,59362
-70480,1,59363
-70490,-1,59363
-70500,-1,59364
-70510,-1,59366
-70520,-1,59366
-70510,1,59368
-70520,-1,59369
-70510,1,59370
-70520,-1,59370
-70510,1,59372
-70500,1,59373
-70510,-1,59373
-70500,1,59375
-70490,1,59376
-70490,0,59377
-70490,0,59378
-70490,0,59379
-70500,-1,59379
-70500,0,59381
-70510,-1,59381
-70520,-1,59383
-70530,-1,59383
-70540,-1,59384
-70550,-1,59385
