Won Hand,Trials,Reward
12700,31660,15008
12706,31670,15036
12710,31680,15051
12713,31690,15042
12717,31700,15046
12721,31710,15055
12727,31720,15077
12732,31730,15099
12738,31740,15127
12741,31750,15119
12747,31760,15148
12751,31770,15150
12754,31780,15148
12757,31790,15144
12759,31800,15129
12762,31810,15124
12766,31820,15123
12773,31830,15161
12779,31840,15179
12783,31850,15181
12787,31860,15194
12790,31870,15188
12796,31880,15208
12799,31890,15204
12801,31900,15186
12807,31910,15204
12812,31920,15221
12817,31930,15252
12823,31940,15281
12824,31950,15266
12827,31960,15277
12832,31970,15285
12836,31980,15292
12838,31990,15281
12841,32000,15275
12846,32010,15288
12850,32020,15291
12855,32030,15309
12858,32040,15302
12861,32050,15303
12867,32060,15326
12871,32070,15326
12873,32080,15309
12876,32090,15305
12879,32100,15299
12882,32110,15287
12886,32120,15288
12889,32130,15281
12893,32140,15284
12898,32150,15316
12901,32160,15305
12906,32170,15314
12909,32180,15306
12912,32190,15301
12917,32200,15320
12922,32210,15342
12925,32220,15351
12928,32230,15357
12931,32240,15365
12934,32250,15353
12939,32260,15363
12943,32270,15364
12949,32280,15381
12953,32290,15388
12956,32300,15390
12960,32310,15397
12965,32320,15421
12969,32330,15426
12973,32340,15435
12976,32350,15430
12982,32360,15458
12987,32370,15468
12991,32380,15467
12997,32390,15494
13005,32400,15545
13010,32410,15575
13016,32420,15600
13019,32430,15588
13025,32440,15617
13030,32450,15638
13032,32460,15625
13036,32470,15628
13041,32480,15644
13045,32490,15647
13047,32500,15629
13051,32510,15634
13056,32520,15657
13061,32530,15673
13064,32540,15667
13068,32550,15675
13071,32560,15679
13075,32570,15676
13079,32580,15674
13083,32590,15677
13088,32600,15692
13092,32610,15710
13095,32620,15707
13098,32630,15701
13103,32640,15714
13109,32650,15734
13112,32660,15736
13116,32670,15741
13120,32680,15737
13123,32690,15732
13128,32700,15745
13134,32710,15781
13136,32720,15772
13141,32730,15783
13144,32740,15771
13147,32750,15763
13149,32760,15757
13153,32770,15759
13157,32780,15760
13157,32790,15730
13159,32800,15713
13161,32810,15687
13162,32820,15663
13165,32830,15654
13169,32840,15653
13175,32850,15674
13182,32860,15713
13187,32870,15724
13192,32880,15752
13195,32890,15740
13199,32900,15758
13205,32910,15790
13206,32920,15767
13207,32930,15751
13211,32940,15760
13217,32950,15779
13221,32960,15779
13224,32970,15787
13228,32980,15788
13232,32990,15786
13237,33000,15794
13244,33010,15824
13248,33020,15829
13251,33030,15835
13257,33040,15854
13260,33050,15842
13262,33060,15817
13266,33070,15811
13273,33080,15841
13275,33090,15826
13278,33100,15819
13283,33110,15831
13288,33120,15850
13291,33130,15838
13293,33140,15843
13296,33150,15830
13302,33160,15857
13309,33170,15893
13314,33180,15901
13317,33190,15903
13320,33200,15901
13323,33210,15896
13326,33220,15889
13330,33230,15896
13333,33240,15894
13336,33250,15887
13338,33260,15868
13341,33270,15854
13343,33280,15852
13347,33290,15858
13351,33300,15860
13356,33310,15870
13362,33320,15898
13368,33330,15927
13372,33340,15929
13377,33350,15946
13382,33360,15975
13385,33370,15971
13390,33380,15982
13393,33390,15979
13397,33400,15979
13399,33410,15956
13403,33420,15969
13406,33430,15969
13408,33440,15967
13413,33450,15989
13420,33460,16022
13423,33470,16008
13428,33480,16017
13433,33490,16025
13435,33500,16017
13439,33510,16015
13446,33520,16047
13452,33530,16078
13458,33540,16104
13463,33550,16112
13466,33560,16107
13473,33570,16135
13476,33580,16123
13478,33590,16114
13484,33600,16136
13485,33610,16112
13487,33620,16088
13490,33630,16075
13492,33640,16058
13499,33650,16090
13502,33660,16073
13504,33670,16048
13506,33680,16035
13512,33690,16057
13517,33700,16068
13523,33710,16088
13528,33720,16101
13531,33730,16088
13534,33740,16084
13538,33750,16093
13543,33760,16107
13546,33770,16094
13550,33780,16096
13555,33790,16119
13559,33800,16122
13564,33810,16136
13570,33820,16157
13574,33830,16164
13582,33840,16213
13586,33850,16218
13591,33860,16239
13596,33870,16249
13603,33880,16288
13606,33890,16281
13608,33900,16274
13612,33910,16269
13620,33920,16311
13624,33930,16316
13625,33940,16301
13629,33950,16307
13632,33960,16316
13634,33970,16306
13639,33980,16327
13642,33990,16326
13645,34000,16318
13649,34010,16320
13656,34020,16368
13660,34030,16373
13662,34040,16359
13665,34050,16353
13669,34060,16354
13676,34070,16387
13677,34080,16360
13679,34090,16336
13683,34100,16335
13686,34110,16334
13690,34120,16338
13693,34130,16345
13696,34140,16346
13702,34150,16366
13705,34160,16353
13707,34170,16364
13711,34180,16363
13714,34190,16361
13719,34200,16367
13722,34210,16361
13728,34220,16385
13731,34230,16383
13734,34240,16380
13740,34250,16402
13742,34260,16391
13745,34270,16376
13749,34280,16384
13753,34290,16394
13758,34300,16407
13764,34310,16434
13769,34320,16462
13771,34330,16445
13773,34340,16435
13776,34350,16423
13779,34360,16415
13784,34370,16430
13790,34380,16449
13793,34390,16436
13797,34400,16451
13800,34410,16447
13804,34420,16452
13808,34430,16451
13812,34440,16459
13815,34450,16448
13819,34460,16461
13823,34470,16457
13826,34480,16459
13828,34490,16440
13832,34500,16441
13839,34510,16478
13841,34520,16473
13848,34530,16507
13852,34540,16509
13855,34550,16506
13856,34560,16483
13860,34570,16480
13864,34580,16488
13866,34590,16471
13869,34600,16460
13874,34610,16476
13879,34620,16486
13881,34630,16471
13882,34640,16444
13884,34650,16427
13887,34660,16427
13892,34670,16440
13896,34680,16444
13900,34690,16457
13903,34700,16445
13906,34710,16450
13909,34720,16456
13912,34730,16445
13916,34740,16446
13921,34750,16454
13924,34760,16449
13927,34770,16445
13931,34780,16450
13935,34790,16454
13940,34800,16473
13943,34810,16472
13947,34820,16489
13954,34830,16521
13959,34840,16536
13962,34850,16541
13966,34860,16540
13969,34870,16544
13971,34880,16531
13978,34890,16567
13980,34900,16553
13985,34910,16569
13989,34920,16574
13994,34930,16589
13998,34940,16601
14003,34950,16616
14007,34960,16622
14011,34970,16624
14014,34980,16613
14019,34990,16623
14023,35000,16622
14026,35010,16619
14029,35020,16616
14032,35030,16626
14035,35040,16617
14039,35050,16620
14042,35060,16620
14049,35070,16651
14055,35080,16670
14057,35090,16654
14061,35100,16656
14067,35110,16685
14068,35120,16674
14072,35130,16676
14074,35140,16664
14078,35150,16660
14082,35160,16663
14085,35170,16647
14088,35180,16640
14092,35190,16644
14095,35200,16645
14096,35210,16631
14102,35220,16647
14106,35230,16654
14109,35240,16641
14112,35250,16635
14116,35260,16636
14122,35270,16667
14126,35280,16664
14128,35290,16651
14131,35300,16643
14137,35310,16679
14140,35320,16673
14145,35330,16684
14145,35340,16651
14149,35350,16660
14150,35360,16631
14158,35370,16672
14165,35380,16711
14171,35390,16738
14173,35400,16722
14179,35410,16749
14186,35420,16790
14187,35430,16769
14193,35440,16798
14196,35450,16810
14200,35460,16817
14205,35470,16830
14211,35480,16862
14216,35490,16880
14217,35500,16853
14220,35510,16844
14223,35520,16840
14230,35530,16870
14236,35540,16891
14241,35550,16901
14247,35560,16920
14251,35570,16924
14257,35580,16956
14260,35590,16952
14265,35600,16961
14269,35610,16963
14274,35620,16979
14275,35630,16950
14279,35640,16959
14283,35650,16967
14288,35660,16988
14292,35670,16990
14297,35680,16997
14299,35690,16987
14302,35700,16985
14306,35710,16981
14308,35720,16963
14308,35730,16930
14312,35740,16934
14320,35750,16981
14323,35760,16989
14326,35770,16985
14330,35780,16989
14333,35790,16993
14334,35800,16969
14337,35810,16962
14341,35820,16967
14345,35830,16973
14348,35840,16966
14354,35850,16994
14360,35860,17027
14363,35870,17015
14368,35880,17028
14372,35890,17024
14376,35900,17022
14380,35910,17031
14386,35920,17052
14393,35930,17096
14394,35940,17077
14398,35950,17077
14404,35960,17105
14409,35970,17115
14414,35980,17128
14417,35990,17115
14418,36000,17099
14426,36010,17147
14429,36020,17144
14434,36030,17150
14436,36040,17139
14438,36050,17121
14440,36060,17104
14444,36070,17109
14450,36080,17130
14454,36090,17140
14458,36100,17147
14464,36110,17170
14469,36120,17186
14473,36130,17190
14476,36140,17185
14479,36150,17179
14484,36160,17191
14486,36170,17166
14491,36180,17181
14494,36190,17173
14499,36200,17183
14500,36210,17152
14505,36220,17176
14506,36230,17160
14509,36240,17150
14514,36250,17160
14520,36260,17183
14523,36270,17178
14528,36280,17197
14536,36290,17241
14540,36300,17256
14545,36310,17271
14548,36320,17280
14552,36330,17280
14557,36340,17290
14561,36350,17296
14566,36360,17312
14569,36370,17313
14578,36380,17367
14582,36390,17383
14587,36400,17397
14590,36410,17381
14593,36420,17372
14596,36430,17371
14599,36440,17369
14603,36450,17375
14606,36460,17367
14609,36470,17363
14613,36480,17359
14616,36490,17354
14620,36500,17361
14624,36510,17362
14629,36520,17385
14632,36530,17380
14636,36540,17395
14639,36550,17386
14644,36560,17397
14649,36570,17413
14653,36580,17414
14656,36590,17404
14660,36600,17408
14663,36610,17393
14669,36620,17413
14673,36630,17408
14681,36640,17448
14685,36650,17464
14687,36660,17444
14690,36670,17430
14691,36680,17409
14696,36690,17421
14698,36700,17402
14703,36710,17416
14708,36720,17427
14712,36730,17442
14717,36740,17465
14719,36750,17460
14723,36760,17465
14726,36770,17455
14732,36780,17476
14740,36790,17518
14746,36800,17537
14749,36810,17531
14755,36820,17568
14760,36830,17577
14764,36840,17589
14767,36850,17587
14771,36860,17583
14778,36870,17619
14782,36880,17632
14782,36890,17605
14782,36900,17573
14786,36910,17572
14790,36920,17579
14794,36930,17586
14798,36940,17583
14804,36950,17606
14810,36960,17631
14815,36970,17640
14816,36980,17640
14817,36990,17616
14823,37000,17638
14825,37010,17632
14831,37020,17660
14835,37030,17675
14839,37040,17677
14843,37050,17695
14846,37060,17692
14848,37070,17672
14852,37080,17676
14855,37090,17683
14859,37100,17687
14864,37110,17696
14869,37120,17710
14876,37130,17742
14881,37140,17759
14884,37150,17763
14886,37160,17757
14889,37170,17749
14892,37180,17743
14897,37190,17756
14901,37200,17752
14903,37210,17729
14911,37220,17770
14917,37230,17796
14921,37240,17804
14924,37250,17803
14928,37260,17809
14933,37270,17824
14936,37280,17824
14941,37290,17840
14945,37300,17847
14949,37310,17850
14955,37320,17877
14960,37330,17897
14966,37340,17915
14969,37350,17908
14973,37360,17919
14981,37370,17965
14983,37380,17942
14989,37390,17965
14994,37400,17981
14997,37410,17973
15002,37420,17984
15005,37430,17982
15009,37440,17994
15013,37450,18004
15019,37460,18027
15022,37470,18020
15025,37480,18014
15033,37490,18057
15035,37500,18044
15035,37510,18000
15039,37520,18003
15045,37530,18031
15045,37540,17992
15049,37550,17993
15054,37560,18015
15059,37570,18025
15065,37580,18042
15069,37590,18045
15074,37600,18067
15079,37610,18075
15084,37620,18093
15091,37630,18131
15094,37640,18133
15099,37650,18144
15104,37660,18157
15106,37670,18144
15112,37680,18178
15115,37690,18167
15121,37700,18187
15124,37710,18175
15127,37720,18172
15130,37730,18163
15138,37740,18207
15144,37750,18228
15148,37760,18228
15150,37770,18216
15154,37780,18224
15158,37790,18234
15163,37800,18252
15167,37810,18258
15172,37820,18271
15175,37830,18270
15180,37840,18279
15182,37850,18265
15186,37860,18274
15189,37870,18264
15193,37880,18270
15194,37890,18240
15198,37900,18237
15203,37910,18257
15208,37920,18273
15211,37930,18271
15215,37940,18274
15218,37950,18267
15223,37960,18276
15227,37970,18286
15232,37980,18300
15235,37990,18286
15239,38000,18295
15242,38010,18284
15245,38020,18274
15249,38030,18278
15256,38040,18310
15261,38050,18327
15266,38060,18348
15268,38070,18330
15272,38080,18328
15276,38090,18326
15281,38100,18348
15286,38110,18364
15291,38120,18382
15298,38130,18421
15304,38140,18441
15308,38150,18453
15311,38160,18446
15314,38170,18445
15315,38180,18416
15320,38190,18431
15325,38200,18454
15332,38210,18484
15337,38220,18492
15344,38230,18520
15351,38240,18552
15354,38250,18546
15360,38260,18567
15365,38270,18586
15368,38280,18587
15372,38290,18586
15378,38300,18607
15380,38310,18600
15383,38320,18602
15385,38330,18591
15389,38340,18591
15394,38350,18616
15396,38360,18595
15402,38370,18614
15403,38380,18582
15408,38390,18608
15413,38400,18619
15415,38410,18601
15422,38420,18633
15425,38430,18642
15428,38440,18629
15434,38450,18661
15440,38460,18690
15444,38470,18690
15451,38480,18725
15455,38490,18723
15459,38500,18724
15460,38510,18706
15463,38520,18696
15466,38530,18690
15469,38540,18688
15473,38550,18697
15479,38560,18724
15484,38570,18740
15487,38580,18736
15495,38590,18777
15499,38600,18784
15502,38610,18774
15507,38620,18789
15510,38630,18782
15516,38640,18806
15520,38650,18813
15525,38660,18824
15530,38670,18841
15534,38680,18838
15540,38690,18869
15544,38700,18868
15547,38710,18858
15553,38720,18878
15556,38730,18868
15560,38740,18874
15563,38750,18880
15566,38760,18868
15569,38770,18868
15571,38780,18856
15575,38790,18859
15579,38800,18879
15583,38810,18883
15590,38820,18922
15593,38830,18909
15599,38840,18929
15605,38850,18960
15610,38860,18978
15614,38870,18982
15618,38880,18982
15625,38890,19013
15628,38900,19003
15631,38910,18996
15635,38920,18993
15640,38930,19003
15646,38940,19029
15649,38950,19027
15655,38960,19051
15660,38970,19072
15667,38980,19104
15672,38990,19118
15674,39000,19104
15677,39010,19095
15680,39020,19089
15684,39030,19091
15686,39040,19069
15688,39050,19056
15695,39060,19085
15700,39070,19108
15706,39080,19128
15709,39090,19114
15713,39100,19119
15715,39110,19103
15719,39120,19110
15722,39130,19108
15728,39140,19128
15733,39150,19148
15736,39160,19143
15738,39170,19134
15742,39180,19135
15745,39190,19131
15749,39200,19134
15755,39210,19159
15760,39220,19171
15762,39230,19153
15765,39240,19144
15768,39250,19136
15771,39260,19120
15778,39270,19159
15781,39280,19146
15784,39290,19141
15787,39300,19133
15788,39310,19097
15792,39320,19107
15796,39330,19110
15803,39340,19140
15809,39350,19166
15816,39360,19205
15820,39370,19205
15825,39380,19226
15828,39390,19213
15830,39400,19205
15833,39410,19206
15837,39420,19218
15840,39430,19223
15846,39440,19244
15851,39450,19264
15854,39460,19256
15856,39470,19252
15860,39480,19250
15866,39490,19275
15869,39500,19268
15871,39510,19246
15876,39520,19258
15877,39530,19221
15883,39540,19255
15887,39550,19268
15889,39560,19249
15894,39570,19259
15898,39580,19266
15902,39590,19264
15908,39600,19293
15912,39610,19295
15916,39620,19298
15923,39630,19334
15927,39640,19341
15931,39650,19337
15935,39660,19349
15939,39670,19343
15941,39680,19328
15944,39690,19327
15950,39700,19347
15951,39710,19325
15954,39720,19330
15958,39730,19337
15964,39740,19359
15966,39750,19340
15969,39760,19334
15974,39770,19353
15977,39780,19343
15982,39790,19367
15984,39800,19348
15989,39810,19354
15991,39820,19335
15996,39830,19350
16000,39840,19370
16004,39850,19380
16007,39860,19374
16011,39870,19371
16014,39880,19357
16019,39890,19366
16023,39900,19366
16029,39910,19392
16032,39920,19384
16037,39930,19402
16041,39940,19409
16048,39950,19442
16053,39960,19453
16059,39970,19485
16064,39980,19496
16067,39990,19488
16072,40000,19501
16074,40010,19491
16078,40020,19500
16081,40030,19496
16085,40040,19505
16088,40050,19498
16089,40060,19475
16091,40070,19468
16096,40080,19488
16098,40090,19468
16103,40100,19490
16107,40110,19499
16109,40120,19486
16111,40130,19472
16115,40140,19469
16118,40150,19459
16123,40160,19478
16127,40170,19479
16131,40180,19482
16132,40190,19455
16136,40200,19462
16139,40210,19453
16143,40220,19458
16145,40230,19449
16148,40240,19455
16153,40250,19473
16157,40260,19485
16161,40270,19486
16164,40280,19472
16171,40290,19513
16177,40300,19539
16180,40310,19533
16187,40320,19566
16194,40330,19600
16199,40340,19618
16203,40350,19618
16208,40360,19628
16209,40370,19599
16213,40380,19605
16219,40390,19624
16225,40400,19660
16228,40410,19662
16233,40420,19671
16240,40430,19701
16246,40440,19728
16248,40450,19710
16250,40460,19696
16255,40470,19707
16259,40480,19712
16264,40490,19729
16265,40500,19704
16268,40510,19696
16273,40520,19707
16279,40530,19729
16283,40540,19733
16291,40550,19777
16295,40560,19780
16297,40570,19777
16300,40580,19786
16302,40590,19778
16305,40600,19767
16307,40610,19756
16312,40620,19767
16316,40630,19770
16320,40640,19769
16324,40650,19786
16326,40660,19775
16332,40670,19795
16334,40680,19779
16338,40690,19784
16344,40700,19808
16347,40710,19807
16352,40720,19819
16354,40730,19807
16357,40740,19808
16362,40750,19835
16368,40760,19858
16374,40770,19882
16379,40780,19898
16385,40790,19917
16391,40800,19937
16395,40810,19936
16399,40820,19948
16404,40830,19959
16409,40840,19972
16415,40850,19992
16419,40860,19998
16423,40870,20011
16427,40880,20009
16430,40890,20010
16434,40900,20031
16436,40910,20008
16442,40920,20033
16449,40930,20064
16453,40940,20076
16457,40950,20093
16465,40960,20137
16470,40970,20151
16471,40980,20116
16473,40990,20110
16474,41000,20087
16478,41010,20085
16482,41020,20086
16487,41030,20096
16492,41040,20109
16498,41050,20128
16501,41060,20119
16505,41070,20118
16507,41080,20101
16510,41090,20087
16514,41100,20091
16518,41110,20088
16522,41120,20087
16528,41130,20107
16534,41140,20138
16541,41150,20166
16545,41160,20162
16549,41170,20161
16553,41180,20177
16556,41190,20169
16558,41200,20155
16564,41210,20195
16565,41220,20174
16566,41230,20151
16571,41240,20162
16577,41250,20188
16579,41260,20180
16581,41270,20159
16587,41280,20180
16591,41290,20185
16596,41300,20207
16601,41310,20216
16605,41320,20220
16611,41330,20239
16615,41340,20240
16617,41350,20229
16620,41360,20219
16624,41370,20219
16628,41380,20228
16630,41390,20216
16634,41400,20217
16637,41410,20213
16643,41420,20252
16647,41430,20259
16652,41440,20267
16654,41450,20254
16659,41460,20264
16662,41470,20258
16667,41480,20269
16671,41490,20284
16675,41500,20287
16679,41510,20285
16682,41520,20284
16683,41530,20262
16687,41540,20260
16691,41550,20256
16697,41560,20280
16703,41570,20301
16710,41580,20330
16714,41590,20333
16719,41600,20349
16723,41610,20345
16726,41620,20349
16729,41630,20341
16733,41640,20339
16738,41650,20347
16743,41660,20363
16747,41670,20382
16752,41680,20397
16755,41690,20396
16758,41700,20388
16764,41710,20407
16768,41720,20415
16772,41730,20427
16777,41740,20440
16782,41750,20448
16788,41760,20469
16794,41770,20488
16797,41780,20481
16798,41790,20454
16802,41800,20466
16805,41810,20458
16807,41820,20446
16809,41830,20434
16814,41840,20452
16821,41850,20490
16825,41860,20502
16831,41870,20526
16836,41880,20536
16839,41890,20521
16842,41900,20528
16846,41910,20531
16853,41920,20576
16855,41930,20553
16859,41940,20551
16865,41950,20573
16868,41960,20564
16870,41970,20551
16872,41980,20529
16878,41990,20554
16881,42000,20560
16887,42010,20583
16890,42020,20582
16894,42030,20578
16898,42040,20577
16904,42050,20601
16908,42060,20600
16914,42070,20624
16918,42080,20625
16923,42090,20635
16927,42100,20631
16929,42110,20617
16934,42120,20626
16940,42130,20648
16943,42140,20640
16945,42150,20614
16950,42160,20638
16955,42170,20653
16959,42180,20658
16963,42190,20666
16970,42200,20694
16974,42210,20692
16979,42220,20700
16985,42230,20724
16989,42240,20722
16994,42250,20737
17001,42260,20776
17006,42270,20801
17011,42280,20818
17015,42290,20827
17018,42300,20826
17023,42310,20844
17026,42320,20839
17028,42330,20822
17030,42340,20811
17034,42350,20830
17038,42360,20836
17039,42370,20807
17042,42380,20808
17046,42390,20813
17048,42400,20808
17053,42410,20823
17055,42420,20816
17058,42430,20807
17060,42440,20787
17064,42450,20802
17066,42460,20794
17068,42470,20773
17073,42480,20786
17078,42490,20794
17083,42500,20804
17088,42510,20821
17091,42520,20808
17095,42530,20818
17100,42540,20828
17103,42550,20815
17108,42560,20826
17112,42570,20831
17116,42580,20828
17121,42590,20843
17123,42600,20828
17128,42610,20853
17132,42620,20862
17137,42630,20870
17141,42640,20881
17147,42650,20901
17150,42660,20886
17152,42670,20862
17154,42680,20846
17156,42690,20846
17160,42700,20843
17165,42710,20856
17171,42720,20885
17175,42730,20881
17176,42740,20853
17182,42750,20872
17186,42760,20870
17190,42770,20880
17194,42780,20887
17195,42790,20874
17200,42800,20884
17203,42810,20871
17208,42820,20886
17210,42830,20884
17215,42840,20896
17218,42850,20893
17223,42860,20904
17230,42870,20936
17234,42880,20943
17238,42890,20957
17243,42900,20966
17249,42910,20987
17254,42920,21002
17256,42930,20988
17260,42940,20988
17263,42950,20974
17265,42960,20948
17269,42970,20955
17271,42980,20961
17276,42990,20983
17282,43000,21009
17284,43010,21000
17287,43020,21001
17291,43030,21008
17295,43040,21016
17299,43050,21020
17301,43060,21003
17303,43070,20984
17306,43080,20978
17310,43090,20985
17313,43100,20978
17319,43110,20998
17325,43120,21020
17330,43130,21035
17331,43140,21011
17333,43150,21006
17334,43160,20989
17337,43170,20977
17341,43180,20980
17344,43190,20968
17349,43200,20988
17353,43210,20995
17357,43220,20999
17361,43230,21000
17364,43240,20989
17370,43250,21015
17376,43260,21039
17380,43270,21045
17385,43280,21054
17388,43290,21047
17388,43300,21008
17392,43310,21006
17397,43320,21014
17401,43330,21029
17405,43340,21027
17408,43350,21022
17411,43360,21017
17417,43370,21037
17421,43380,21035
17424,43390,21043
17427,43400,21045
17432,43410,21062
17436,43420,21067
17437,43430,21042
17445,43440,21084
17452,43450,21120
17457,43460,21129
17464,43470,21159
17468,43480,21158
17471,43490,21153
17474,43500,21152
17478,43510,21157
17483,43520,21180
17489,43530,21208
17491,43540,21191
17493,43550,21169
17498,43560,21178
17502,43570,21176
17510,43580,21216
17511,43590,21201
17515,43600,21213
17520,43610,21229
17523,43620,21222
17528,43630,21239
17532,43640,21242
17534,43650,21215
17538,43660,21225
17542,43670,21240
17547,43680,21251
17549,43690,21245
17553,43700,21248
17554,43710,21214
17558,43720,21218
17563,43730,21234
17568,43740,21253
17572,43750,21258
17577,43760,21269
17580,43770,21256
17586,43780,21276
17590,43790,21279
17594,43800,21282
17599,43810,21293
17604,43820,21314
17605,43830,21278
17608,43840,21281
17612,43850,21282
17618,43860,21311
17622,43870,21312
17625,43880,21306
17628,43890,21294
17632,43900,21294
17636,43910,21296
17640,43920,21317
17644,43930,21317
17647,43940,21317
17651,43950,21315
17653,43960,21311
17656,43970,21317
17661,43980,21346
17667,43990,21375
17672,44000,21396
17675,44010,21399
17679,44020,21398
17687,44030,21444
17691,44040,21440
17696,44050,21461
17701,44060,21473
17706,44070,21485
17709,44080,21479
17711,44090,21465
17717,44100,21485
17723,44110,21514
17728,44120,21543
17731,44130,21550
17733,44140,21532
17740,44150,21568
17743,44160,21559
17750,44170,21588
17754,44180,21592
17760,44190,21619
17762,44200,21596
17767,44210,21620
17770,44220,21622
17773,44230,21617
17779,44240,21637
17786,44250,21675
17793,44260,21706
17798,44270,21730
17803,44280,21746
17807,44290,21755
17812,44300,21766
17815,44310,21757
17820,44320,21771
17824,44330,21778
17830,44340,21802
17834,44350,21811
17834,44360,21782
17839,44370,21811
17845,44380,21834
17849,44390,21837
17852,44400,21823
17858,44410,21842
17862,44420,21847
17866,44430,21851
17870,44440,21846
17876,44450,21868
17879,44460,21863
17884,44470,21870
17889,44480,21884
17892,44490,21873
17897,44500,21889
17902,44510,21900
17908,44520,21928
17915,44530,21961
17917,44540,21941
17920,44550,21946
17925,44560,21966
17931,44570,21996
17936,44580,22014
17940,44590,22014
17944,44600,22015
17948,44610,22021
17950,44620,22011
17954,44630,22013
17958,44640,22028
17961,44650,22029
17965,44660,22031
17968,44670,22023
17973,44680,22045
17978,44690,22064
17982,44700,22061
17983,44710,22040
17987,44720,22038
17991,44730,22044
17994,44740,22040
17999,44750,22062
18004,44760,22076
18008,44770,22080
18011,44780,22079
18014,44790,22068
18019,44800,22079
18024,44810,22101
18028,44820,22110
18034,44830,22129
18039,44840,22137
18044,44850,22153
18048,44860,22160
18052,44870,22165
18056,44880,22167
18060,44890,22171
18064,44900,22171
18067,44910,22162
18072,44920,22171
18076,44930,22171
18080,44940,22184
18084,44950,22195
18089,44960,22210
18091,44970,22192
18094,44980,22179
18098,44990,22184
18100,45000,22176
18104,45010,22178
18108,45020,22180
18112,45030,22191
18118,45040,22220
18125,45050,22252
18131,45060,22272
18135,45070,22281
18139,45080,22279
18142,45090,22280
18148,45100,22312
18149,45110,22293
18152,45120,22278
18157,45130,22288
18160,45140,22283
18165,45150,22301
18171,45160,22328
18172,45170,22303
18177,45180,22314
18180,45190,22317
18183,45200,22312
18186,45210,22323
18191,45220,22344
18194,45230,22331
18197,45240,22320
18200,45250,22309
18207,45260,22341
18211,45270,22341
18217,45280,22360
18221,45290,22367
18223,45300,22359
18226,45310,22356
18228,45320,22335
18232,45330,22342
18234,45340,22319
18240,45350,22357
18242,45360,22344
18246,45370,22345
18248,45380,22334
18250,45390,22321
18256,45400,22345
18262,45410,22371
18268,45420,22397
18271,45430,22391
18275,45440,22396
18280,45450,22409
18282,45460,22395
18288,45470,22417
18294,45480,22441
18298,45490,22444
18304,45500,22474
18308,45510,22470
18311,45520,22463
18315,45530,22464
18320,45540,22479
18324,45550,22489
18329,45560,22522
18333,45570,22526
18336,45580,22517
18338,45590,22500
18340,45600,22482
18341,45610,22459
18343,45620,22444
18346,45630,22453
18351,45640,22468
18354,45650,22465
18356,45660,22461
18360,45670,22465
18366,45680,22487
18373,45690,22520
18379,45700,22543
18382,45710,22536
18386,45720,22541
18390,45730,22551
18396,45740,22570
18398,45750,22552
18404,45760,22582
18407,45770,22567
18412,45780,22581
18415,45790,22579
18419,45800,22576
18422,45810,22570
18426,45820,22568
18432,45830,22595
18436,45840,22596
18443,45850,22627
18451,45860,22671
18458,45870,22702
18462,45880,22710
18469,45890,22738
18473,45900,22737
18479,45910,22755
18482,45920,22747
18487,45930,22756
18493,45940,22786
18497,45950,22785
18500,45960,22781
18506,45970,22808
18509,45980,22811
18514,45990,22821
18518,46000,22830
18524,46010,22854
18527,46020,22849
18531,46030,22863
18533,46040,22842
18537,46050,22849
18538,46060,22833
18541,46070,22827
18544,46080,22825
18546,46090,22810
18551,46100,22819
18553,46110,22810
18559,46120,22830
18561,46130,22816
18563,46140,22806
18569,46150,22835
18574,46160,22847
18578,46170,22855
18582,46180,22855
18585,46190,22859
18590,46200,22869
18592,46210,22858
18597,46220,22869
18600,46230,22860
18603,46240,22859
18609,46250,22879
18611,46260,22855
18617,46270,22885
18619,46280,22863
18623,46290,22865
18628,46300,22881
18631,46310,22870
18635,46320,22873
18638,46330,22862
18641,46340,22850
18644,46350,22840
18646,46360,22828
18651,46370,22844
18655,46380,22841
18660,46390,22863
18663,46400,22857
18668,46410,22867
18671,46420,22854
18678,46430,22886
18680,46440,22875
18685,46450,22884
18691,46460,22910
18695,46470,22915
18702,46480,22948
18706,46490,22946
18710,46500,22943
18712,46510,22930
18718,46520,22953
18722,46530,22961
18723,46540,22928
18728,46550,22937
18732,46560,22934
18734,46570,22914
18736,46580,22904
18740,46590,22909
18742,46600,22889
18746,46610,22894
18750,46620,22892
18751,46630,22868
18753,46640,22855
18758,46650,22864
18763,46660,22873
18767,46670,22876
18771,46680,22874
18774,46690,22867
18777,46700,22858
18780,46710,22856
18785,46720,22865
18786,46730,22843
18790,46740,22853
18793,46750,22858
18799,46760,22885
18804,46770,22906
18806,46780,22904
18810,46790,22903
18816,46800,22931
18818,46810,22911
18820,46820,22893
18824,46830,22888
18830,46840,22910
18834,46850,22917
18837,46860,22909
18842,46870,22930
18847,46880,22941
18854,46890,22974
18858,46900,22980
18863,46910,22998
18867,46920,23013
18872,46930,23019
18876,46940,23018
18876,46950,22980
18880,46960,22981
18885,46970,22997
18892,46980,23032
18895,46990,23032
18899,47000,23038
18902,47010,23043
18907,47020,23056
18912,47030,23069
18916,47040,23081
18919,47050,23085
18923,47060,23098
18926,47070,23088
18932,47080,23115
18936,47090,23122
18940,47100,23129
18944,47110,23137
18948,47120,23139
18951,47130,23133
18955,47140,23137
18959,47150,23141
18963,47160,23142
18966,47170,23143
18971,47180,23152
18975,47190,23159
